,sentences
301,"['friedman', 'call', 'beyond', 'founder', 'super', 'social', 'company', 'ventured', 'back', 'building', 'gain', 'experience']"
302,"['starting', 'roblox']"
303,"['excited', 'service', 'host', 'guide', 'journey', 'universe']"
304,"['incredible', 'content', 'gonna', 'bring', 'life', 'amazing', 'guest', 'really', 'going', 'unpack', 'opportunity', 'excitement', 'business', 'developer', 'creator', 'marketer', 'brand', 'many', 'work']"
305,"['first', 'question', 'wanna', 'think', 'wanna', 'every', 'guest', 'eventually', 'bring', 'think', 'extremely', 'important', 'stage', 'help', 'define', 'exactly', 'meta', 'team', 'company', 'meta', 'know', 'meta', 'super', 'social', 'characteristic', 'shape', 'meta', 'view', 'guess', 'also', 'importantly', 'vein', 'meta']"
306,"['well', 'maybe', 'start', 'elimination', 'process']"
307,"['right', 'universe']"
308,"['think', 'universe', 'game']"
309,"['website', 'also', 'place', 'better', 'approach', 'experience', 'life', 'internet', 'next', 'evolution']"
311,"['think', 'universe', 'really', 'evolution', 'internet', 'future', 'large', 'scale', 'virtual', 'environment', 'virtual', 'world', 'virtual', 'space', 'people', 'human', 'world', 'much', 'done', 'internet', 'wave']"
312,"['experience', 'going', 'ever', 'persistent', 'meaning', 'always']"
313,"['never', 'stop']"
314,"['also', 'shared', 'open']"
315,"['large', 'scale', 'dream', 'course', 'couple', 'hundred', 'people', 'experience', 'concert', 'robot', 'fortnite']"
316,"['actually', 'million', 'people', 'communicating', 'placing', 'single', 'point', 'time', 'experience', 'something', 'together']"
317,"['going', 'something', 'ever', 'immersive', 'ever', 'social', 'ever', 'expensive', 'anything', 'known', 'today', 'regard', 'virtual', 'word']"
318,"['think', 'know', 'think', 'like', 'provides', 'opportunity', 'completely', 'reimagine', 'virtual', 'experience', 'human', 'experience', 'online', 'could', 'look', 'like', 'also', 'mean', 'gonna', 'whole', 'world', 'possibility', 'creator', 'make']"
319,"['could', 'individual', 'creator', 'really', 'fifty', 'year', 'bedroom', 'build', 'type', 'experience', 'application', 'letter', 'platform']"
320,"['multi', 'billion', 'dollar', 'operation', 'like', 'facebook', 'decides', 'build', 'know', 'next', 'layer', 'application', 'could', 'application']"
321,"['form', 'know', 'experience']"
322,"['think', 'component', 'excited']"
323,"['number', 'obviously', 'meta', 'experience', 'going', 'accessible', 'device']"
324,"['question', 'platform', 'people', 'going', 'consume', 'information', 'experience', 'going', 'transform', 'like', 'mobile', 'console']"
325,"['really', 'matter', 'gonna', 'able', 'access']"
326,"['experience', 'device']"
327,"['think', 'basically', 'device', 'agnostic']"
328,"['second', 'piece', 'potentially', 'transforming', 'much', 'back', 'point', 'going', 'manifest', 'universe', 'human', 'living', 'universe', 'avatar']"
329,"['avatar', 'even', 'avatar']"
330,"['could', 'many', 'many', 'many', 'avatar']"
331,"['find', 'expressing', 'individual', 'individual', 'wide', 'area', 'avatar', 'maybe', 'different', 'type', 'experience', 'maybe', 'wanna', 'experience', 'music', 'developer', 'gonna', 'know', 'avatar', 'wide']"
332,"['wanna', 'sport', 'bank', 'play', 'sport', 'endeavor', 'gonna', 'text']"
333,"['think', 'opportunity', 'create', 'multiple', 'identity', 'entity', 'single', 'human', 'expressing', 'metaphor']"
334,"['probably', 'transformative', 'human', 'behavior', 'share', 'think', 'seeing', 'since', 'invention', 'internet']"
335,"['think', 'really', 'great', 'point', 'expressing', 'oneself', 'digitally', 'virtual', 'accessory', 'virtual', 'cosmetic']"
336,"['know', 'something', 'done', 'gaming', 'tends', 'unique', 'single', 'game']"
337,"['ability', 'create', 'different', 'avatar', 'create', 'different', 'outfit', 'effectively', 'closet', 'virtual', 'world', 'virtual', 'self', 'able', 'bring', 'experience', 'experience']"
338,"['huge', 'opportunity', 'engagement', 'perspective', 'revenue', 'perspective', 'branding', 'perspective', 'many', 'business', 'opportunity', 'angle']"
339,"['super', 'important', 'point', 'mind', 'back', 'kind', 'know', 'open', 'world', 'universe', 'know', 'audience', 'bringing', 'many', 'important', 'interesting', 'manifest', 'gaming']"
340,"['might', 'start', 'gaming', 'gaming', 'popularized', 'different', 'concept', 'come', 'virtual', 'world', 'gaming', 'continue', 'important', 'kind', 'facet', 'potentially', 'case']"
341,"['first', 'several', 'year', 'ultimately', 'envision', 'like', 'internet']"
342,"['people', 'commerce', 'way']"
343,"['consume', 'entertainment', 'way']"
344,"['would', 'play', 'game']"
345,"['would', 'likely', 'learn']"
346,"['gonna', 'educational', 'activity', 'experience']"
347,"['course', 'gonna', 'opportunity', 'work', 'better']"
348,['right']
349,"['think', 'thing', 'super', 'social', 'already', 'exploring', 'building', 'roblox', 'actually', 'build', 'virtual', 'word', 'inside', 'platform', 'like', 'congregate', 'team']"
350,"['think', 'workforce', 'workplace', 'another', 'kind', 'transformative', 'potential', 'trend', 'unpack']"
351,"['gonna', 'know', 'many', 'exciting', 'port', 'tackle']"
352,"['matthew', 'also', 'done', 'know', 'work', 'subject', 'business']"
353,"['know', 'listener', 'joining', 'might', 'newer', 'actually', 'mean', 'especially', 'financial', 'market', 'investor', 'really', 'universe', 'market', 'perspective', 'market']"
354,"['stake', 'people', 'need', 'think', 'regard']"
355,['yeah']
356,"['really', 'important', 'thing', 'tackle', 'something', 'bloomberg', 'intelligence', 'bloomberg', 'professional', 'subscriber']"
358,['writing']
359,"['look', 'meta', 'actually', 'look', 'mostly', 'client', 'platform']"
360,"['others', 'like', 'matt', 'ball', 'written', 'meta', 'include', 'thing', 'like', 'networking', 'infrastructure']"
361,"['client', 'platform', 'perspective', 'know', 'looking', 'market', 'represents', 'almost', 'eight', 'hundred', 'billion', 'dollar', 'twenty', 'twenty', 'four']"
362,"['basically', 'doubling', 'versus', 'twenty', 'twenty']"
363,['know']
364,"['includes', 'thing', 'like', 'like', 'mentioned', 'client', 'platform', 'advertising', 'opportunity', 'entertainment', 'content', 'includes', 'game', 'game', 'includes', 'thing', 'like', 'live', 'event', 'concert', 'film']"
365,"['add', 'eight', 'hundred', 'billion', 'dollar', 'twenty', 'twenty', 'four', 'estimate']"
366,"['know', 'reason', 'focus', 'kind', 'client', 'platform', 'entertainment', 'opportunity', 'think', 'likely', 'near', 'term', 'opportunity', 'meta', 'platform']"
367,['form']
368,"['started', 'talking', 'enterprise', 'education', 'something', 'roadblock', 'many', 'others', 'talked', 'opportunity', 'seem', 'kind', 'longer', 'term', 'play']"
369,['folk']
370,"['know', 'focused', 'kind', 'near', 'term', 'point']"
371,"['know', 'obviously', 'huge', 'market', 'already']"
372,"['everyone', 'love', 'talk', 'total', 'addressable', 'market', 'eight', 'hundred', 'billion', 'dollar', 'front', 'already', 'huge']"
373,"['able', 'layer', 'enterprise', 'communication', 'unified', 'communication', 'like', 'zoom', 'know', 'bringing', 'meta', 'enterprise', 'know', 'education']"
374,"['think', 'roadblock', 'talk', 'much', 'education', 'make', 'much', 'sense', 'core', 'user', 'base', 'kid', 'school']"
375,"['right', 'make', 'total', 'sense', 'bring', 'education', 'virtual', 'realm', 'know', 'education', 'really', 'changed', 'many', 'hundred', 'year']"
376,"['know', 'opportunity', 'outlined']"
377,"['report', 'available', 'bloomberg', 'professional', 'subscriber']"
378,['awesome']
379,"['feel', 'like', 'important', 'grows', 'know', 'moment', 'quite', 'trend', 'maybe', 'phenomenon', 'something', 'much', 'bigger', 'people', 'really', 'unpack', 'understand', 'market', 'different', 'category', 'obviously', 'thing', 'also', 'kinda', 'connect', 'together', 'anywhere', 'gaming', 'social', 'experience', 'human', 'experience', 'commerce', 'game', 'music']"
380,"['many', 'category', 'content', 'vertical', 'know', 'blockchain', 'come', 'entity', 'sure', 'gonna', 'touch', 'upon']"
382,"['thing', 'wanted', 'kind', 'getting', 'good', 'stuff', 'company', 'platform', 'really', 'leading', 'stand', 'member', 'positioned', 'best', 'capitalized', 'really', 'build', 'phenomenal', 'experience', 'reimagine', 'life', 'would', 'interactive', 'experience', 'meta', 'could', 'look', 'like']"
383,"['think', 'massive', 'know', 'tsunami', 'huge', 'huge', 'wave', 'coming', 'shore', 'entire', 'global', 'population']"
384,"['know', 'surfer', 'gonna', 'small']"
385,"['surfer', 'gonna']"
386,"['clear', 'wave', 'everyone', 'wave']"
387,['secret']
388,"['genie', 'bottom']"
389,"['maybe', 'think', 'question', 'really', 'think', 'contender', 'leaving', 'charge', 'universe']"
390,['know']
391,"['opinion', 'love', 'know', 'match', 'kind', 'know', 'chime', 'first']"
392,"['well', 'start', 'everyone', 'favorite', 'including', 'company', 'working']"
393,['directly']
394,"['start', 'roadblock']"
395,"['know', 'think', 'roblox', 'roadblock', 'away']"
396,"['leader', 'moment', 'meta']"
397,"['know', 'everyone', 'think', 'hype', 'market', 'industry']"
398,"['roadblock', 'meta', 'everywhere', 'filing', 'talk', 'know', 'following', 'roadblock', 'like', 'many', 'including', 'know', 'meta', 'hype']"
399,"['something', 'building', 'decade']"
400,"['continue', 'invest', 'continue', 'build']"
401,"['know', 'platform', 'ubiquitous']"
402,"['across', 'device']"
403,"['mentioned', 'console', 'mobile']"
404,"['think', 'includes', 'know', 'across', 'group', 'across', 'geography']"
405,"['textbook', 'meta']"
406,"['exists', 'today', 'term', 'multiple', 'different', 'type', 'experience', 'ability', 'express', 'know', 'avatar', 'well', 'developing', 'content']"
407,"['choose', 'route', 'know', 'meta', 'today']"
408,['yeah']
409,"['wanna', 'double']"
410,"['right', 'think', 'know', 'talking', 'platform']"
411,"['remember', 'raising', 'capital', 'super', 'social', 'kind', 'building', 'narrative', 'roblox']"
412,"['know', 'create', 'sort', 'story', 'narrative', 'reward', 'robot', 'need']"
414,"['make', 'sure', 'people', 'think', 'roblox', 'kid', 'quite', 'astonishing', 'aesthetic', 'trading', 'today', 'roughly', 'know', 'fifty', 'plus', 'billion', 'dollar', 'market']"
415,"['quite', 'astonishing', 'year', 'year', 'half', 'majority', 'people', 'know', 'still', 'refer', 'roblox', 'kid', 'even', 'biggest', 'medium', 'outlet']"
416,"['think', 'came', 'long', 'year', 'really', 'understand', 'roblox', 'opinion', 'really', 'defining', 'platform', 'sits', 'intersection', 'four', 'multi', 'billion', 'dollar', 'vertical']"
417,"['right', 'dropbox', 'roblox', 'game', 'engine']"
418,"['meaning', 'allow', 'build', 'three', 'game', 'world', 'multi', 'multiplayer', 'environment']"
419,"['number', 'publishing', 'distribution', 'platform', 'content']"
420,"['like', 'like', 'youtube', 'also', 'social', 'network']"
421,"['message', 'sent', 'daily', 'daily', 'active', 'user', 'quickbooks', 'look', 'dead', 'whatsapp']"
422,"['sixty', 'building', 'message']"
423,"['rate', 'fifty', 'building']"
424,"['massive', 'messaging', 'platform', 'social', 'network', 'element']"
425,"['fourth', 'cloud', 'service', 'provider']"
426,"['data', 'center']"
427,"['right', 'really', 'allows', 'developer', 'build', 'experience', 'fraction', 'time', 'cost', 'also', 'getting', 'access', 'know', 'engaged', 'audience', 'ever', 'medium', 'outlet', 'average', 'daily', 'active', 'user', 'grow', 'spending', 'half', 'hour', 'plaza', 'quite', 'quite', 'quite', 'staggering', 'data', 'point']"
428,"['know', 'think', 'definitely', 'contender', 'driver', 'universe', 'already', 'today']"
429,['course']
430,"['company', 'anywhere']"
431,"['know', 'facebook', 'world', 'revolves', 'mark', 'zuckerberg']"
432,"['know', 'approached', 'facebook', 'essentially']"
433,"['moving', 'socially', 'medium', 'member', 'company', 'likely', 'social', 'medium', 'genre', 'announced', 'like', 'snapchat', 'likely', 'already', 'thinking', 'build', 'part', 'narrative', 'universe']"
434,"['course', 'technology', 'provider', 'company', 'like', 'playing', 'massive', 'role']"
435,"['know', 'gpus', 'used', 'versed', 'created', 'kind', 'jensen', 'nvidia', 'calling', 'kind', 'engineer']"
436,"['really', 'exciting', 'many', 'different', 'company']"
437,['would']
438,"['gonna', 'gonna', 'make', 'quite', 'statement', 'matthew']"
439,"['sure', 'gonna', 'guy', 'challenge', 'know', 'think', 'part', 'amazing', 'course', 'gonna', 'forecast', 'believe', 'biggest', 'success', 'story', 'universe', 'many', 'biggest', 'success', 'story', 'going', 'company', 'either', 'born', 'born']"
440,"['next', 'couple', 'year']"
441,"['think', 'kind', 'also', 'learning', 'history', 'first', 'wave', 'played']"
442,"['second', 'wave', 'internet', 'played', 'know', 'know', 'ended', 'therefore', 'optimistic', 'assuming', 'natural', 'biggest', 'company', 'gonna', 'facebook']"
443,"['actually', 'back', 'today']"
444,"['like', 'think', 'mind', 'meta', 'almost', 'like', 'virtual', 'shopping', 'mall']"
445,"['every', 'store', 'different', 'company', 'individual', 'meta']"
446,"['facebook', 'meta']"
447,"['roadblock', 'meta']"
448,"['epic', 'meta']"
449,"['different', 'meta', 'people', 'building', 'closed', 'platform', 'intersect', 'public', 'platform', 'decentralized', 'private', 'platform']"
450,['bill']
451,"['one', 'succeed', 'one', 'build', 'bridge', 'completely', 'closed', 'also', 'connectivity', 'reach']"
452,"['think', 'one', 'gonna', 'successful']"
453,"['know', 'think', 'company', 'pushing', 'meta', 'today']"
454,"['roblox', 'know', 'great', 'core', 'audience', 'especially', 'younger', 'younger', 'user']"
455,"['know', 'think', 'gonna', 'hook']"
456,"['think', 'epic', 'game', 'older', 'term', 'audience', 'really', 'close', 'type', 'player', 'user']"
457,"['think', 'facebook', 'gonna', 'succeed', 'extremely', 'well', 'older', 'user', 'really', 'bread', 'butter', 'core', 'facebook', 'platform', 'know', 'think', 'kinda', 'look', 'across', 'landscape', 'gonna', 'different', 'kind', 'meta', 'appeal', 'different', 'people', 'kinda', 'shopping', 'mall', 'know', 'maybe', 'store', 'go', 'business', 'get', 'replaced', 'something', 'else', 'start']"
458,['know']
459,"['kinda', 'think', 'gonna', 'play', 'yeah', 'totally', 'agree']"
460,"['think', 'successful', 'company', 'gonna', 'meta', 'native']"
461,"['know', 'gonna', 'three', 'many', 'case', 'decentralized', 'know', 'talk', 'centralized', 'platform', 'know', 'think', 'gonna', 'part', 'future']"
462,"['know', 'think', 'company', 'also', 'wanna', 'call', 'think', 'dark', 'horse', 'really', 'make', 'challenge', 'calling', 'china', 'verse', 'gonna', 'china', 'version']"
463,"['quick', 'anecdote', 'know', 'people', 'know', 'tack', 'know', 'china', 'basically', 'separate', 'internet', 'know', 'content', 'extremely', 'restricted']"
464,"['basically', 'internet', 'world']"
465,"['experience', 'gaming', 'industry', 'know', 'gaming', 'market', 'china', 'effectively', 'walled', 'rest', 'world']"
466,"['meta', 'evolve', 'probably', 'china', 'local', 'platform', 'probably', 'separate', 'global', 'platform']"
467,"['china', 'possibly', 'globally', 'global', 'platform', 'well']"
468,"['think', 'byte', 'chance', 'gonna', 'real', 'dark', 'course', 'meta', 'evolves', 'know', 'people', 'know', 'byte', 'dance', 'owner', 'tiktok', 'domestic', 'called']"
469,"['short', 'video', 'space']"
470,"['dominant', 'player']"
