,sentences
299,"['break', 'biggest', 'develop', 'bring', 'interest', 'mine', 'build', 'invest', 'experienc']"
300,"['matthew', 'senior', 'equiti', 'research', 'channel', 'bloomberg', 'audienc']"
301,"['friedman', 'call', 'beyond', 'founder', 'super', 'social', 'compani', 'ventur', 'back', 'build', 'gain', 'experi']"
302,"['start', 'roblox']"
303,"['excit', 'servic', 'host', 'guid', 'journey', 'univers']"
304,"['incred', 'content', 'gonna', 'bring', 'life', 'amaz', 'guest', 'realli', 'go', 'unpack', 'opportun', 'excit', 'busi', 'develop', 'creator', 'market', 'brand', 'mani', 'work']"
305,"['first', 'question', 'wanna', 'think', 'wanna', 'everi', 'guest', 'eventu', 'bring', 'think', 'extrem', 'import', 'stage', 'help', 'defin', 'exactli', 'meta', 'team', 'compani', 'meta', 'know', 'meta', 'super', 'social', 'characterist', 'shape', 'meta', 'view', 'guess', 'also', 'importantli', 'vein', 'meta']"
306,"['well', 'mayb', 'start', 'elimin', 'process']"
307,"['right', 'univers']"
308,"['think', 'univers', 'game']"
309,"['websit', 'also', 'place', 'better', 'approach', 'experi', 'life', 'internet', 'next', 'evolut']"
311,"['think', 'univers', 'realli', 'evolut', 'internet', 'futur', 'larg', 'scale', 'virtual', 'environ', 'virtual', 'world', 'virtual', 'space', 'peopl', 'human', 'world', 'much', 'done', 'internet', 'wave']"
312,"['experi', 'go', 'ever', 'persist', 'mean', 'alway']"
313,"['never', 'stop']"
314,"['also', 'share', 'open']"
315,"['larg', 'scale', 'dream', 'cours', 'coupl', 'hundr', 'peopl', 'experi', 'concert', 'robot', 'fortnit']"
316,"['actual', 'million', 'peopl', 'commun', 'place', 'singl', 'point', 'time', 'experi', 'someth', 'togeth']"
317,"['go', 'someth', 'ever', 'immers', 'ever', 'social', 'ever', 'expens', 'anyth', 'known', 'today', 'regard', 'virtual', 'word']"
318,"['think', 'know', 'think', 'like', 'provid', 'opportun', 'complet', 'reimagin', 'virtual', 'experi', 'human', 'experi', 'onlin', 'could', 'look', 'like', 'also', 'mean', 'gonna', 'whole', 'world', 'possibl', 'creator', 'make']"
319,"['could', 'individu', 'creator', 'realli', 'fifti', 'year', 'bedroom', 'build', 'type', 'experi', 'applic', 'letter', 'platform']"
320,"['multi', 'billion', 'dollar', 'oper', 'like', 'facebook', 'decid', 'build', 'know', 'next', 'layer', 'applic', 'could', 'applic']"
321,"['form', 'know', 'experi']"
322,"['think', 'compon', 'excit']"
323,"['number', 'obvious', 'meta', 'experi', 'go', 'access', 'devic']"
324,"['question', 'platform', 'peopl', 'go', 'consum', 'inform', 'experi', 'go', 'transform', 'like', 'mobil', 'consol']"
325,"['realli', 'matter', 'gonna', 'abl', 'access']"
326,"['experi', 'devic']"
327,"['think', 'basic', 'devic', 'agnost']"
328,"['second', 'piec', 'potenti', 'transform', 'much', 'back', 'point', 'go', 'manifest', 'univers', 'human', 'live', 'univers', 'avatar']"
329,"['avatar', 'even', 'avatar']"
330,"['could', 'mani', 'mani', 'mani', 'avatar']"
331,"['find', 'express', 'individu', 'individu', 'wide', 'area', 'avatar', 'mayb', 'differ', 'type', 'experi', 'mayb', 'wanna', 'experi', 'music', 'develop', 'gonna', 'know', 'avatar', 'wide']"
332,"['wanna', 'sport', 'bank', 'play', 'sport', 'endeavor', 'gonna', 'text']"
333,"['think', 'opportun', 'creat', 'multipl', 'ident', 'entiti', 'singl', 'human', 'express', 'metaphor']"
334,"['probabl', 'transform', 'human', 'behavior', 'share', 'think', 'see', 'sinc', 'invent', 'internet']"
335,"['think', 'realli', 'great', 'point', 'express', 'oneself', 'digit', 'virtual', 'accessori', 'virtual', 'cosmet']"
336,"['know', 'someth', 'done', 'game', 'tend', 'uniqu', 'singl', 'game']"
337,"['abil', 'creat', 'differ', 'avatar', 'creat', 'differ', 'outfit', 'effect', 'closet', 'virtual', 'world', 'virtual', 'self', 'abl', 'bring', 'experi', 'experi']"
338,"['huge', 'opportun', 'engag', 'perspect', 'revenu', 'perspect', 'brand', 'perspect', 'mani', 'busi', 'opportun', 'angl']"
339,"['super', 'import', 'point', 'mind', 'back', 'kind', 'know', 'open', 'world', 'univers', 'know', 'audienc', 'bring', 'mani', 'import', 'interest', 'manifest', 'game']"
340,"['might', 'start', 'game', 'game', 'popular', 'differ', 'concept', 'come', 'virtual', 'world', 'game', 'continu', 'import', 'kind', 'facet', 'potenti', 'case']"
341,"['first', 'sever', 'year', 'ultim', 'envis', 'like', 'internet']"
342,"['peopl', 'commerc', 'way']"
343,"['consum', 'entertain', 'way']"
344,"['would', 'play', 'game']"
345,"['would', 'like', 'learn']"
346,"['gonna', 'educ', 'activ', 'experi']"
347,"['cours', 'gonna', 'opportun', 'work', 'better']"
348,['right']
349,"['think', 'thing', 'super', 'social', 'alreadi', 'explor', 'build', 'roblox', 'actual', 'build', 'virtual', 'word', 'insid', 'platform', 'like', 'congreg', 'team']"
350,"['think', 'workforc', 'workplac', 'anoth', 'kind', 'transform', 'potenti', 'trend', 'unpack']"
351,"['gonna', 'know', 'mani', 'excit', 'port', 'tackl']"
352,"['matthew', 'also', 'done', 'know', 'work', 'subject', 'busi']"
353,"['know', 'listen', 'join', 'might', 'newer', 'actual', 'mean', 'especi', 'financi', 'market', 'investor', 'realli', 'univers', 'market', 'perspect', 'market']"
354,"['stake', 'peopl', 'need', 'think', 'regard']"
355,['yeah']
356,"['realli', 'import', 'thing', 'tackl', 'someth', 'bloomberg', 'intellig', 'bloomberg', 'profession', 'subscrib']"
358,['write']
359,"['look', 'meta', 'actual', 'look', 'mostli', 'client', 'platform']"
360,"['other', 'like', 'matt', 'ball', 'written', 'meta', 'includ', 'thing', 'like', 'network', 'infrastructur']"
361,"['client', 'platform', 'perspect', 'know', 'look', 'market', 'repres', 'almost', 'eight', 'hundr', 'billion', 'dollar', 'twenti', 'twenti', 'four']"
362,"['basic', 'doubl', 'versu', 'twenti', 'twenti']"
363,['know']
364,"['includ', 'thing', 'like', 'like', 'mention', 'client', 'platform', 'advertis', 'opportun', 'entertain', 'content', 'includ', 'game', 'game', 'includ', 'thing', 'like', 'live', 'event', 'concert', 'film']"
365,"['add', 'eight', 'hundr', 'billion', 'dollar', 'twenti', 'twenti', 'four', 'estim']"
366,"['know', 'reason', 'focu', 'kind', 'client', 'platform', 'entertain', 'opportun', 'think', 'like', 'near', 'term', 'opportun', 'meta', 'platform']"
367,['form']
368,"['start', 'talk', 'enterpris', 'educ', 'someth', 'roadblock', 'mani', 'other', 'talk', 'opportun', 'seem', 'kind', 'longer', 'term', 'play']"
369,['folk']
370,"['know', 'focus', 'kind', 'near', 'term', 'point']"
371,"['know', 'obvious', 'huge', 'market', 'alreadi']"
372,"['everyon', 'love', 'talk', 'total', 'address', 'market', 'eight', 'hundr', 'billion', 'dollar', 'front', 'alreadi', 'huge']"
373,"['abl', 'layer', 'enterpris', 'commun', 'unifi', 'commun', 'like', 'zoom', 'know', 'bring', 'meta', 'enterpris', 'know', 'educ']"
374,"['think', 'roadblock', 'talk', 'much', 'educ', 'make', 'much', 'sens', 'core', 'user', 'base', 'kid', 'school']"
375,"['right', 'make', 'total', 'sens', 'bring', 'educ', 'virtual', 'realm', 'know', 'educ', 'realli', 'chang', 'mani', 'hundr', 'year']"
376,"['know', 'opportun', 'outlin']"
377,"['report', 'avail', 'bloomberg', 'profession', 'subscrib']"
378,['awesom']
379,"['feel', 'like', 'import', 'grow', 'know', 'moment', 'quit', 'trend', 'mayb', 'phenomenon', 'someth', 'much', 'bigger', 'peopl', 'realli', 'unpack', 'understand', 'market', 'differ', 'categori', 'obvious', 'thing', 'also', 'kinda', 'connect', 'togeth', 'anywher', 'game', 'social', 'experi', 'human', 'experi', 'commerc', 'game', 'music']"
380,"['mani', 'categori', 'content', 'vertic', 'know', 'blockchain', 'come', 'entiti', 'sure', 'gonna', 'touch', 'upon']"
382,"['thing', 'want', 'kind', 'get', 'good', 'stuff', 'compani', 'platform', 'realli', 'lead', 'stand', 'member', 'posit', 'best', 'capit', 'realli', 'build', 'phenomen', 'experi', 'reimagin', 'life', 'would', 'interact', 'experi', 'meta', 'could', 'look', 'like']"
383,"['think', 'massiv', 'know', 'tsunami', 'huge', 'huge', 'wave', 'come', 'shore', 'entir', 'global', 'popul']"
384,"['know', 'surfer', 'gonna', 'small']"
385,"['surfer', 'gonna']"
386,"['clear', 'wave', 'everyon', 'wave']"
387,['secret']
388,"['geni', 'bottom']"
389,"['mayb', 'think', 'question', 'realli', 'think', 'contend', 'leav', 'charg', 'univers']"
390,['know']
391,"['opinion', 'love', 'know', 'match', 'kind', 'know', 'chime', 'first']"
392,"['well', 'start', 'everyon', 'favorit', 'includ', 'compani', 'work']"
393,['directli']
394,"['start', 'roadblock']"
395,"['know', 'think', 'roblox', 'roadblock', 'away']"
396,"['leader', 'moment', 'meta']"
397,"['know', 'everyon', 'think', 'hype', 'market', 'industri']"
398,"['roadblock', 'meta', 'everywher', 'file', 'talk', 'know', 'follow', 'roadblock', 'like', 'mani', 'includ', 'know', 'meta', 'hype']"
399,"['someth', 'build', 'decad']"
400,"['continu', 'invest', 'continu', 'build']"
401,"['know', 'platform', 'ubiquit']"
402,"['across', 'devic']"
403,"['mention', 'consol', 'mobil']"
404,"['think', 'includ', 'know', 'across', 'group', 'across', 'geographi']"
405,"['textbook', 'meta']"
406,"['exist', 'today', 'term', 'multipl', 'differ', 'type', 'experi', 'abil', 'express', 'know', 'avatar', 'well', 'develop', 'content']"
407,"['choos', 'rout', 'know', 'meta', 'today']"
408,['yeah']
409,"['wanna', 'doubl']"
410,"['right', 'think', 'know', 'talk', 'platform']"
411,"['rememb', 'rais', 'capit', 'super', 'social', 'kind', 'build', 'narr', 'roblox']"
412,"['know', 'creat', 'sort', 'stori', 'narr', 'reward', 'robot', 'need']"
414,"['make', 'sure', 'peopl', 'think', 'roblox', 'kid', 'quit', 'astonish', 'aesthet', 'trade', 'today', 'roughli', 'know', 'fifti', 'plu', 'billion', 'dollar', 'market']"
415,"['quit', 'astonish', 'year', 'year', 'half', 'major', 'peopl', 'know', 'still', 'refer', 'roblox', 'kid', 'even', 'biggest', 'media', 'outlet']"
416,"['think', 'came', 'long', 'year', 'realli', 'understand', 'roblox', 'opinion', 'realli', 'defin', 'platform', 'sit', 'intersect', 'four', 'multi', 'billion', 'dollar', 'vertic']"
417,"['right', 'dropbox', 'roblox', 'game', 'engin']"
418,"['mean', 'allow', 'build', 'three', 'game', 'world', 'multi', 'multiplay', 'environ']"
419,"['number', 'publish', 'distribut', 'platform', 'content']"
420,"['like', 'like', 'youtub', 'also', 'social', 'network']"
421,"['messag', 'sent', 'daili', 'daili', 'activ', 'user', 'quickbook', 'look', 'dead', 'whatsapp']"
422,"['sixti', 'build', 'messag']"
423,"['rate', 'fifti', 'build']"
424,"['massiv', 'messag', 'platform', 'social', 'network', 'element']"
425,"['fourth', 'cloud', 'servic', 'provid']"
426,"['data', 'center']"
427,"['right', 'realli', 'allow', 'develop', 'build', 'experi', 'fraction', 'time', 'cost', 'also', 'get', 'access', 'know', 'engag', 'audienc', 'ever', 'media', 'outlet', 'averag', 'daili', 'activ', 'user', 'grow', 'spend', 'half', 'hour', 'plaza', 'quit', 'quit', 'quit', 'stagger', 'data', 'point']"
428,"['know', 'think', 'definit', 'contend', 'driver', 'univers', 'alreadi', 'today']"
429,['cours']
430,"['compani', 'anywher']"
431,"['know', 'facebook', 'world', 'revolv', 'mark', 'zuckerberg']"
432,"['know', 'approach', 'facebook', 'essenti']"
433,"['move', 'social', 'media', 'member', 'compani', 'like', 'social', 'media', 'genr', 'announc', 'like', 'snapchat', 'like', 'alreadi', 'think', 'build', 'part', 'narr', 'univers']"
434,"['cours', 'technolog', 'provid', 'compani', 'like', 'play', 'massiv', 'role']"
435,"['know', 'gpu', 'use', 'vers', 'creat', 'kind', 'jensen', 'nvidia', 'call', 'kind', 'engin']"
436,"['realli', 'excit', 'mani', 'differ', 'compani']"
437,['would']
438,"['gonna', 'gonna', 'make', 'quit', 'statement', 'matthew']"
439,"['sure', 'gonna', 'guy', 'challeng', 'know', 'think', 'part', 'amaz', 'cours', 'gonna', 'forecast', 'believ', 'biggest', 'success', 'stori', 'univers', 'mani', 'biggest', 'success', 'stori', 'go', 'compani', 'either', 'born', 'born']"
440,"['next', 'coupl', 'year']"
441,"['think', 'kind', 'also', 'learn', 'histori', 'first', 'wave', 'play']"
442,"['second', 'wave', 'internet', 'play', 'know', 'know', 'end', 'therefor', 'optimist', 'assum', 'natur', 'biggest', 'compani', 'gonna', 'facebook']"
443,"['actual', 'back', 'today']"
444,"['like', 'think', 'mind', 'meta', 'almost', 'like', 'virtual', 'shop', 'mall']"
445,"['everi', 'store', 'differ', 'compani', 'individu', 'meta']"
446,"['facebook', 'meta']"
447,"['roadblock', 'meta']"
448,"['epic', 'meta']"
449,"['differ', 'meta', 'peopl', 'build', 'close', 'platform', 'intersect', 'public', 'platform', 'decentr', 'privat', 'platform']"
450,['bill']
451,"['one', 'succeed', 'one', 'build', 'bridg', 'complet', 'close', 'also', 'connect', 'reach']"
452,"['think', 'one', 'gonna', 'success']"
453,"['know', 'think', 'compani', 'push', 'meta', 'today']"
454,"['roblox', 'know', 'great', 'core', 'audienc', 'especi', 'younger', 'younger', 'user']"
455,"['know', 'think', 'gonna', 'hook']"
456,"['think', 'epic', 'game', 'older', 'term', 'audienc', 'realli', 'close', 'type', 'player', 'user']"
457,"['think', 'facebook', 'gonna', 'succeed', 'extrem', 'well', 'older', 'user', 'realli', 'bread', 'butter', 'core', 'facebook', 'platform', 'know', 'think', 'kinda', 'look', 'across', 'landscap', 'gonna', 'differ', 'kind', 'meta', 'appeal', 'differ', 'peopl', 'kinda', 'shop', 'mall', 'know', 'mayb', 'store', 'goe', 'busi', 'get', 'replac', 'someth', 'els', 'start']"
458,['know']
459,"['kinda', 'think', 'gonna', 'play', 'yeah', 'total', 'agre']"
460,"['think', 'success', 'compani', 'gonna', 'meta', 'nativ']"
461,"['know', 'gonna', 'three', 'mani', 'case', 'decentr', 'know', 'talk', 'central', 'platform', 'know', 'think', 'gonna', 'part', 'futur']"
462,"['know', 'think', 'compani', 'also', 'wanna', 'call', 'think', 'dark', 'hors', 'realli', 'make', 'challeng', 'call', 'china', 'vers', 'gonna', 'china', 'version']"
463,"['quick', 'anecdot', 'know', 'peopl', 'know', 'tack', 'know', 'china', 'basic', 'separ', 'internet', 'know', 'content', 'extrem', 'restrict']"
464,"['basic', 'internet', 'world']"
465,"['experi', 'game', 'industri', 'know', 'game', 'market', 'china', 'effect', 'wall', 'rest', 'world']"
466,"['meta', 'evolv', 'probabl', 'china', 'local', 'platform', 'probabl', 'separ', 'global', 'platform']"
467,"['china', 'possibl', 'global', 'global', 'platform', 'well']"
468,"['think', 'byte', 'chanc', 'gonna', 'real', 'dark', 'cours', 'meta', 'evolv', 'know', 'peopl', 'know', 'byte', 'danc', 'owner', 'tiktok', 'domest', 'call']"
469,"['short', 'video', 'space']"
470,"['domin', 'player']"
471,"['think', 'five', 'hundr', 'million', 'monthli', 'activ', 'user', 'even', 'count', 'tiktok', 'outsid', 'china']"
472,"['know', 'massiv', 'user', 'base']"
473,"['invest', 'game', 'content', 'support', 'meta', 'effort', 'game', 'type', 'content']"
474,"['know', 'think', 'dark', 'hors']"
475,"['know', 'origin', 'dark', 'choru', 'call', 'facebook', 'month', 'later', 'mark', 'zuckerberg', 'come', 'say', 'word', 'meta', 'fifti', 'time', 'earn', 'call']"
476,"['longer', 'dark', 'choru', 'call', 'know', 'think', 'byte', 'danc', 'watch', 'well']"
477,"['know', 'think', 'thing', 'need', 'talk', 'well', 'know', 'mention', 'roblox', 'engin', 'backend', 'system', 'technolog', 'provid']"
478,"['know', 'epic', 'game', 'larg', 'meta', 'compani', 'well']"
479,"['realli', 'neutral', 'switzerland', 'look', 'engin', 'look', 'three', 'softwar', 'uniti', 'think', 'uniti', 'well', 'posit', 'know', 'increment', 'demand', 'outsid', 'game', 'custom', 'meta', 'realli', 'unfold', 'media', 'compani', 'other', 'look', 'build', 'experi', 'sport', 'team', 'know', 'uniti', 'hire', 'peter', 'moor', 'formerli', 'liverpool', 'liverpool']"
480,"['also', 'use', 'competit', 'game', 'busi', 'electron', 'art', 'game', 'industri', 'execut', 'firm']"
481,"['come', 'help', 'build', 'virtual', 'sport', 'busi']"
482,"['know', 'think', 'sport', 'huge', 'opportun']"
483,"['abl', 'basic', 'build', 'platform', 'brand', 'like', 'sport', 'team', 'like', 'like', 'music', 'artist', 'abl', 'creat', 'meta', 'leverag', 'uniti', 'know', 'basic', 'white', 'label', 'product']"
484,"['huge', 'opportun', 'uniti']"
485,"['obvious', 'also', 'like', 'backend', 'system', 'cloud', 'infrastructur']"
486,"['network', 'telecom', 'provid', 'benefit', 'degre', 'growth', 'know', 'look', 'mention', 'matt', 'ball', 'begin']"
487,"['know', 'thought', 'leader']"
488,"['work', 'know', 'buddi', 'round', 'hill', 'invest', 'launch', 'success', 'meta', 'check', 'today', 'cross', 'hundr', 'million', 'dollar', 'asset', 'manag', 'success', 'automat', 'like', 'basic', 'less', 'month']"
489,"['know', 'congrat', 'mario', 'matt', 'rest', 'everyon', 'involv']"
490,"['know', 'term', 'break', 'know', 'includ', 'area', 'portfolio', 'know', 'think', 'meta']"
491,"['know', 'think', 'writer', 'wrong', 'answer']"
492,"['think', 'compani', 'extrem', 'import', 'develop', 'meta']"
493,"['know', 'question', 'investor', 'look', 'privat', 'compani', 'investor', 'look', 'public', 'compani', 'interest', 'meta', 'overal', 'know', 'think', 'compani', 'gonna', 'drive', 'develop']"
494,"['know', 'think', 'like', 'telecom', 'carrier', 'gonna', 'drive', 'develop', 'extrem', 'import', 'develop', 'meta']"
495,"['hundr', 'percent']"
496,"['definit', 'subscrib']"
497,"['think', 'gonna', 'enabl', 'univers', 'technolog', 'layer', 'anywher']"
498,"['internet', 'go', 'faster', 'ever', 'internet', 'connect', 'internet', 'avail', 'internet', 'access']"
499,"['still', 'million', 'million', 'peopl']"
500,"['know', 'think', 'internet', 'internet', 'connect', 'access', 'internet', 'almost', 'human', 'right', 'talk', 'world', 'peopl', 'go', 'congreg', 'larg', 'scale', 'virtual', 'environ']"
501,"['gonna', 'need', 'five']"
502,"['gonna', 'need', 'super', 'fast', 'internet']"
503,"['accommod', 'million', 'million', 'peopl', 'come', 'togeth']"
504,"['think', 'everyon', 'access', 'today', 'internet', 'know', 'case']"
505,"['definit', 'compani', 'play', 'role', 'also', 'technolog', 'compani', 'need', 'make', 'internet', 'access', 'afford', 'order', 'know', 'realli', 'make', 'next', 'gener', 'experi', 'environ', 'world', 'access', 'everyon']"
